"","ohi_rgn","species","prop","rgn_typ","rgn_nam","stockid","tsn","commonname","areaid","stocklong.x","region","inmyersdb","myersstockid","OHI_name","FAO","check","assessid","stocklong.y","tsid","tsyear","tsvalue"
"98",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1971,2.48
"99",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1972,2.48
"100",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1973,2.01
"101",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1974,2.81
"102",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1975,3.03
"103",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1976,2.66
"104",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1977,2.19
"105",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1978,1.81
"106",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1979,1.62
"107",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1980,1.4
"108",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1981,1.13
"109",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1982,0.829
"110",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1983,0.638
"111",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1984,0.491
"112",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1985,0.436
"113",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1986,0.811
"114",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1987,1.08
"115",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1988,2.5
"116",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1989,2.55
"117",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1990,1.9
"118",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1991,1.5
"119",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1992,0.938
"120",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1993,0.67
"121",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1994,0.477
"122",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1995,0.301
"123",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1996,0.271
"124",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1997,0.276
"125",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1998,0.293
"126",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",1999,0.434
"127",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",2000,0.522
"128",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",2001,0.668
"129",218,"Gadus macrocephalus",0.0409395973154362,"eez","Canada","PCODWCVANI",164711,"Pacific cod","Canada-DFO-WCVANI","Pacific cod West Coast of Vancouver Island","Canada West Coast",1,"PCOWCVANI","Canada",67,"","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Pacific cod West Coast of Vancouver Island","BdivBmsytouse-dimensionless",2002,1.04
"130",272,"Gadus macrocephalus",0.012751677852349,"fao","Pacific, Northwest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",273,"Gadus macrocephalus",0.00805369127516779,"fao","Pacific, Northeast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",275,"Gadus macrocephalus",0.00167785234899329,"fao","Pacific, Eastern Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",55,"Squilla mantis",0.00973828362751065,"eez","Azores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",56,"Squilla mantis",0.0121728545343883,"eez","Cape Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",57,"Squilla mantis",0.00426049908703591,"eez","Madeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",58,"Squilla mantis",0.0158247108947048,"eez","Canary Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",60,"Squilla mantis",0.000608642726719416,"eez","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",61,"Squilla mantis",0.0243457090687766,"eez","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",62,"Squilla mantis",0.0328667072428484,"eez","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",63,"Squilla mantis",0.0231284236153378,"eez","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",64,"Squilla mantis",0.00852099817407182,"eez","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",65,"Squilla mantis",0.00304321363359708,"eez","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",66,"Squilla mantis",0.00852099817407182,"eez","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",67,"Squilla mantis",0.0298234936092514,"eez","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",68,"Squilla mantis",0.00547778454047474,"eez","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",76,"Squilla mantis",0.0206938527084601,"eez","Turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",77,"Squilla mantis",0.00121728545343883,"eez","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",78,"Squilla mantis",0.00304321363359708,"eez","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",79,"Squilla mantis",0.00365185636031649,"eez","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",80,"Squilla mantis",0.0675593426658551,"eez","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",81,"Squilla mantis",0.00730371272063299,"eez","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",82,"Squilla mantis",0.00304321363359708,"eez","Albania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",84,"Squilla mantis",0.0121728545343883,"eez","Algeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",85,"Squilla mantis",0.000608642726719416,"eez","Ascension",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",88,"Squilla mantis",0.00547778454047474,"eez","Tristan da Cunha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",96,"Squilla mantis",0.00973828362751065,"eez","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",97,"Squilla mantis",0.00973828362751065,"eez","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",98,"Squilla mantis",0.00121728545343883,"eez","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",99,"Squilla mantis",0.00182592818015825,"eez","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",100,"Squilla mantis",0.00121728545343883,"eez","R_publique du Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",101,"Squilla mantis",0.0340839926962873,"eez","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",102,"Squilla mantis",0.0578210590383445,"eez","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",103,"Squilla mantis",0.00243457090687766,"eez","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",104,"Squilla mantis",0.00669506999391357,"eez","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",106,"Squilla mantis",0.00912964090079124,"eez","Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",141,"Squilla mantis",0.0152160681679854,"eez","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",143,"Squilla mantis",0.0079123554473524,"eez","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",179,"Squilla mantis",0.0645161290322581,"eez","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",180,"Squilla mantis",0.118685331710286,"eez","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",181,"Squilla mantis",0.0693852708460134,"eez","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",182,"Squilla mantis",0.0566037735849057,"eez","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",183,"Squilla mantis",0.0139987827145466,"eez","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",184,"Squilla mantis",0.0852099817407182,"eez","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",186,"Squilla mantis",0.00243457090687766,"eez","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",187,"Squilla mantis",0.0164333536214242,"eez","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",188,"Squilla mantis",0.000608642726719416,"eez","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",193,"Squilla mantis",0.0109555690809495,"eez","Guinea Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",194,"Squilla mantis",0.0121728545343883,"eez","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",195,"Squilla mantis",0.00426049908703591,"eez","Ivory Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",196,"Squilla mantis",0.0170419963481436,"eez","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",197,"Squilla mantis",0.00426049908703591,"eez","Cameroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",198,"Squilla mantis",0.0133901399878271,"eez","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",199,"Squilla mantis",0.000608642726719416,"eez","Democratic Republic of the Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",200,"Squilla mantis",0.021911138161899,"eez","Angola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",214,"Squilla mantis",0.0158247108947048,"eez","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",228,"Squilla mantis",0.00304321363359708,"eez","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",262,"Squilla mantis",0.00182592818015825,"fao","Atlantic, Northeast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",264,"Squilla mantis",0.000608642726719416,"fao","Atlantic, Eastern Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",267,"Squilla mantis",0.00608642726719416,"fao","Atlantic, Southeast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",137,"Pleuroncodes monodon",0.0108108108108108,"eez","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",138,"Pleuroncodes monodon",0.367567567567568,"eez","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",224,"Pleuroncodes monodon",0.508108108108108,"eez","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",277,"Pleuroncodes monodon",0.113513513513514,"fao","Pacific, Southeast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",20,"Placopecten magellanicus",0.0556701030927835,"eez","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",21,"Placopecten magellanicus",0.0319587628865979,"eez","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",73,"Placopecten magellanicus",0.195876288659794,"eez","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",163,"Placopecten magellanicus",0.182474226804124,"eez","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",209,"Placopecten magellanicus",0.0876288659793814,"eez","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",210,"Placopecten magellanicus",0.17319587628866,"eez","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",218,"Placopecten magellanicus",0.269072164948454,"eez","Canada","SCALLGB",79718,"Sea scallop","Canada-DFO-5Z","Sea scallop Georges Bank","Canada East Coast",0,"","Canada",21,"",NA,NA,NA,NA,NA
"201",219,"Placopecten magellanicus",0.00309278350515464,"eez","Saint Pierre and Miquelon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",272,"Placopecten magellanicus",0.00103092783505155,"fao","Pacific, Northwest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",1,"Penaeus semisulcatus",0.000561272217025257,"eez","Cocos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2,"Penaeus semisulcatus",0.000561272217025257,"eez","Christmas Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",3,"Penaeus semisulcatus",0.000187090739008419,"eez","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",5,"Penaeus semisulcatus",0.0145930776426567,"eez","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",6,"Penaeus semisulcatus",0.00673526660430309,"eez","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",7,"Penaeus semisulcatus",0.0145930776426567,"eez","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",8,"Penaeus semisulcatus",0.00187090739008419,"eez","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",9,"Penaeus semisulcatus",0.0123479887745557,"eez","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",10,"Penaeus semisulcatus",0.000374181478016838,"eez","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",11,"Penaeus semisulcatus",0.00972871842843779,"eez","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",13,"Penaeus semisulcatus",0.00168381665107577,"eez","Northern Mariana Islands and Guam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",14,"Penaeus semisulcatus",0.00935453695042095,"eez","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",15,"Penaeus semisulcatus",0.0469597754911132,"eez","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",16,"Penaeus semisulcatus",0.124976613657624,"eez","Australia","GTPRAWNNAUST",95625,"Grooved Tiger Prawn","Australia-AFMA-NAUST","Northern Australia grooved Tiger Prawn","Australia",0,"","Australia",71,"",NA,NA,NA,NA,NA
"217",16,"Penaeus semisulcatus",0.124976613657624,"eez","Australia","GTPRAWNNAUST",95625,"Grooved Tiger Prawn","Australia-AFMA-NAUST","Northern Australia grooved Tiger Prawn","Australia",0,"","Australia",57,"",NA,NA,NA,NA,NA
"218",17,"Penaeus semisulcatus",0.0447146866230122,"eez","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",18,"Penaeus semisulcatus",0.0125350795135641,"eez","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",19,"Penaeus semisulcatus",0.00336763330215154,"eez","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",20,"Penaeus semisulcatus",0.0222637979420019,"eez","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
